,ARENA RACING / TRIATHLON / COMPRESSION 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SKU,EAN,Article,Style,Style Description,Colorway,Colorway Description,Collection Type,Teamline,Teamline Colorway,Carry Over Style,Carry Over Colorway,Segment,Product Type,Usage Environment,Usage Purpose,Consumer Target,Item,Style Composition,Packaging Sustainability,Product Sustainability,Back,Material Subtype,Product Line,Sizes Overview,Size,FRA size,GER size,ITA size,UK size,USA size,Net weight,Gross weight,Packaging Weight,Packaging Depth,Packaging Height,Packaging Width,Backbone,Fedas,Fedas Colorway,Fedas Size Range,Taric,Potential Made In
,004970_515_M,3468336737651,004970515,004970,STORM WETSUIT MAN,515,CORAL BLUE BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Man,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Storm,"S, M, L, XL",M,M	,M	,M	,M	,M	,1120,1520,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - MAN - Full body,256314,11222,14.01,4015900000,Vietnam
,004970_515_S,3468336737637,004970515,004970,STORM WETSUIT MAN,515,CORAL BLUE BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Man,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Storm,"S, M, L, XL",S,S	,S	,S	,S	,S	,1120,1520,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - MAN - Full body,256314,11222,14.01,4015900000,Vietnam
,004970_515_XL,3468336737620,004970515,004970,STORM WETSUIT MAN,515,CORAL BLUE BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Man,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Storm,"S, M, L, XL",XL,XL	,XL	,XL	,XL	,XL	,1120,1520,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - MAN - Full body,256314,11222,14.01,4015900000,Vietnam
,004971_515_L,3468336739228,004971515,004971,STORM WETSUIT WOMAN,515,CORAL BLUE BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Woman,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Storm,"XS, S, M, L",L,L/44	,L/42	,L/48	,L	,L	,940,1340,400,7.8,45,46,Racing - Race gear & wetsuits - Wetsuits - WOMAN - Full body,256318,21222,14.05,4015900000,Vietnam
,004971_515_M,3468336738931,004971515,004971,STORM WETSUIT WOMAN,515,CORAL BLUE BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Woman,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Storm,"XS, S, M, L",M,M/42	,M/40	,M/46	,M	,M	,940,1340,400,7.8,45,46,Racing - Race gear & wetsuits - Wetsuits - WOMAN - Full body,256318,21222,14.05,4015900000,Vietnam
,004971_515_S,3468336737750,004971515,004971,STORM WETSUIT WOMAN,515,CORAL BLUE BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Woman,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Storm,"XS, S, M, L",S,S/40	,S/38	,S/44	,S	,S	,940,1340,400,7.8,45,46,Racing - Race gear & wetsuits - Wetsuits - WOMAN - Full body,256318,21222,14.05,4015900000,Vietnam
,004971_515_XS,3468336737958,004971515,004971,STORM WETSUIT WOMAN,515,CORAL BLUE BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Woman,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Storm,"XS, S, M, L",XS,XS/38	,XS/36	,XS/42	,XS	,XS	,940,1340,400,7.8,45,46,Racing - Race gear & wetsuits - Wetsuits - WOMAN - Full body,256318,21222,14.05,4015900000,Vietnam
,005630_510_L,3468336813256,005630510,005630,THUNDER WETSUIT WOMAN,510,HOLIDAY BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Woman,Long Sleeves,"95% Neoprene, 5% Polyester",,,,Knitted,Thunder,"XS, S, M, L",L,L/44	,L/42	,L/48	,L	,L	,920,1320,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - WOMAN - Full body,256318,21222,14.05,4015900000,Vietnam
,005630_510_M,3468336813041,005630510,005630,THUNDER WETSUIT WOMAN,510,HOLIDAY BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Woman,Long Sleeves,"95% Neoprene, 5% Polyester",,,,Knitted,Thunder,"XS, S, M, L",M,M/42	,M/40	,M/46	,M	,M	,920,1320,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - WOMAN - Full body,256318,21222,14.05,4015900000,Vietnam
,005630_510_S,3468336813102,005630510,005630,THUNDER WETSUIT WOMAN,510,HOLIDAY BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Woman,Long Sleeves,"95% Neoprene, 5% Polyester",,,,Knitted,Thunder,"XS, S, M, L",S,S/40	,S/38	,S/44	,S	,S	,920,1320,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - WOMAN - Full body,256318,21222,14.05,4015900000,Vietnam
,005630_510_XS,3468336812969,005630510,005630,THUNDER WETSUIT WOMAN,510,HOLIDAY BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Woman,Long Sleeves,"95% Neoprene, 5% Polyester",,,,Knitted,Thunder,"XS, S, M, L",XS,XS/38	,XS/36	,XS/42	,XS	,XS	,920,1320,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - WOMAN - Full body,256318,21222,14.05,4015900000,Vietnam
,005631_510_L,3468336813249,005631510,005631,THUNDER WETSUIT MAN,510,HOLIDAY BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Man,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Thunder,"S, M, L, XL",L,L	,L	,L	,L	,L	,960,1360,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - MAN - Full body,256314,11222,14.01 ,4015900000,Vietnam
,005631_510_M,3468336813034,005631510,005631,THUNDER WETSUIT MAN,510,HOLIDAY BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Man,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Thunder,"S, M, L, XL",M,M	,M	,M	,M	,M	,960,1360,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - MAN - Full body,256314,11222,14.01 ,4015900000,Vietnam
,005631_510_S,3468336813072,005631510,005631,THUNDER WETSUIT MAN,510,HOLIDAY BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Man,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Thunder,"S, M, L, XL",S,S	,S	,S	,S	,S	,960,1360,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - MAN - Full body,256314,11222,14.01 ,4015900000,Vietnam
,005631_510_XL,3468336813270,005631510,005631,THUNDER WETSUIT MAN,510,HOLIDAY BLACK,Global,N,N,Y,Y,Swimwear,Full body,Open Water,Triathlon,Man,Long Sleeves,"95% Neoprene, 5% Polyester",,,,,Thunder,"S, M, L, XL",XL,XL	,XL	,XL	,XL	,XL	,960,1360,400,8.6999999999999993,45,46,Racing - Race gear & wetsuits - Wetsuits - MAN - Full body,256314,11222,14.01 ,4015900000,Vietnam
,005873_401_28,3468336920510,005873401,005873,POWERSKIN ST NEXT OB,401,deep red,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",28,28	,26	,32	,22	,22	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21152,14.15 ,6112419000,Moldova
,005873_401_30,3468336920442,005873401,005873,POWERSKIN ST NEXT OB,401,deep red,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",30,30	,28	,34	,24	,24	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21152,14.15 ,6112419000,Moldova
,005873_401_32,3468336920206,005873401,005873,POWERSKIN ST NEXT OB,401,deep red,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",32,32	,30	,36	,26	,26	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21152,14.15 ,6112419000,Moldova
,005873_401_34,3468336920466,005873401,005873,POWERSKIN ST NEXT OB,401,deep red,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",34,34	,32	,38	,28	,28	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21152,14.15 ,6112419000,Moldova
,005873_401_36,3468336920251,005873401,005873,POWERSKIN ST NEXT OB,401,deep red,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",36,36	,34	,40	,30	,30	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21152,14.15 ,6112419000,Moldova
,005873_401_38,3468336920503,005873401,005873,POWERSKIN ST NEXT OB,401,deep red,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",38,38	,36	,42	,32	,32	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21152,14.15 ,6112419000,Moldova
,005873_401_40,3468336920428,005873401,005873,POWERSKIN ST NEXT OB,401,deep red,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",40,40	,38	,44	,34	,34	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21152,14.15 ,6112419000,Moldova
,005873_50_28,3468336980477,00587350,005873,POWERSKIN ST NEXT OB,50,BLACK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",28,28	,26	,32	,22	,22	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15 ,6112419000,Moldova
,005873_50_30,3468336980460,00587350,005873,POWERSKIN ST NEXT OB,50,BLACK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",30,30	,28	,34	,24	,24	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15 ,6112419000,Moldova
,005873_50_32,3468336980453,00587350,005873,POWERSKIN ST NEXT OB,50,BLACK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",32,32	,30	,36	,26	,26	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15 ,6112419000,Moldova
,005873_50_34,3468336980446,00587350,005873,POWERSKIN ST NEXT OB,50,BLACK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",34,34	,32	,38	,28	,28	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15 ,6112419000,Moldova
,005873_50_36,3468336980439,00587350,005873,POWERSKIN ST NEXT OB,50,BLACK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",36,36	,34	,40	,30	,30	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15 ,6112419000,Moldova
,005873_50_38,3468336980422,00587350,005873,POWERSKIN ST NEXT OB,50,BLACK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",38,38	,36	,42	,32	,32	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15 ,6112419000,Moldova
,005873_50_40,3468336980415,00587350,005873,POWERSKIN ST NEXT OB,50,BLACK,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",40,40	,38	,44	,34	,34	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21222,14.15 ,6112419000,Moldova
,005873_681_28,3468336920541,005873681,005873,POWERSKIN ST NEXT OB,681,AQUAMARINE,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",28,28	,26	,32	,22	,22	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_681_30,3468336920497,005873681,005873,POWERSKIN ST NEXT OB,681,AQUAMARINE,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",30,30	,28	,34	,24	,24	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_681_32,3468336920275,005873681,005873,POWERSKIN ST NEXT OB,681,AQUAMARINE,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",32,32	,30	,36	,26	,26	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_681_34,3468336920527,005873681,005873,POWERSKIN ST NEXT OB,681,AQUAMARINE,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",34,34	,32	,38	,28	,28	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_681_36,3468336920282,005873681,005873,POWERSKIN ST NEXT OB,681,AQUAMARINE,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",36,36	,34	,40	,30	,30	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_681_38,3468336920534,005873681,005873,POWERSKIN ST NEXT OB,681,AQUAMARINE,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",38,38	,36	,42	,32	,32	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_681_40,3468336920473,005873681,005873,POWERSKIN ST NEXT OB,681,AQUAMARINE,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",40,40	,38	,44	,34	,34	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_75_28,3468336980408,00587375,005873,POWERSKIN ST NEXT OB,75,NAVY,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",28,28	,26	,32	,22	,22	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_75_30,3468336980392,00587375,005873,POWERSKIN ST NEXT OB,75,NAVY,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",30,30	,28	,34	,24	,24	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_75_32,3468336980385,00587375,005873,POWERSKIN ST NEXT OB,75,NAVY,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",32,32	,30	,36	,26	,26	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_75_34,3468336980378,00587375,005873,POWERSKIN ST NEXT OB,75,NAVY,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",34,34	,32	,38	,28	,28	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_75_36,3468336980361,00587375,005873,POWERSKIN ST NEXT OB,75,NAVY,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",36,36	,34	,40	,30	,30	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_75_38,3468336980354,00587375,005873,POWERSKIN ST NEXT OB,75,NAVY,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",38,38	,36	,42	,32	,32	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005873_75_40,3468336980347,00587375,005873,POWERSKIN ST NEXT OB,75,NAVY,Global,N,N,Y,Y,Swimwear,Full body,Pool,Racing,Woman,Short Leg,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,Open,Knitted,ST," 28, 30, 32, 34, 36, 38, 40",40,40	,38	,44	,34	,34	,115,171,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body,215695,21182,14.15 ,6112419000,Moldova
,005875_401_55,3468336920329,005875401,005875,POWERSKIN ST NEXT JAMMER,401,deep red,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",55,55	,00	,36	,22	,22	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6112319000,Moldova
,005875_401_60,3468336920183,005875401,005875,POWERSKIN ST NEXT JAMMER,401,deep red,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",60,60	,0	,38	,24	,24	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6112319000,Moldova
,005875_401_65,3468336920312,005875401,005875,POWERSKIN ST NEXT JAMMER,401,deep red,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",65,65	,1	,40	,26	,26	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6112319000,Moldova
,005875_401_70,3468336920176,005875401,005875,POWERSKIN ST NEXT JAMMER,401,deep red,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",70,70	,2	,42	,28	,28	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6112319000,Moldova
,005875_401_75,3468336920305,005875401,005875,POWERSKIN ST NEXT JAMMER,401,deep red,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",75,75	,3	,44	,30	,30	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6112319000,Moldova
,005875_401_80,3468336920169,005875401,005875,POWERSKIN ST NEXT JAMMER,401,deep red,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",80,80	,4	,46	,32	,32	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6112319000,Moldova
,005875_401_85,3468336920299,005875401,005875,POWERSKIN ST NEXT JAMMER,401,deep red,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",85,85	,5	,48	,34	,34	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11182,14.40,6112319000,Moldova
,005875_50_55,3468336980484,00587550,005875,POWERSKIN ST NEXT JAMMER,50,BLACK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",55,55	,00	,36	,22	,22	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6112319000,Moldova
,005875_50_60,3468336980491,00587550,005875,POWERSKIN ST NEXT JAMMER,50,BLACK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",60,60	,0	,38	,24	,24	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6112319000,Moldova
,005875_50_65,3468336980507,00587550,005875,POWERSKIN ST NEXT JAMMER,50,BLACK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",65,65	,1	,40	,26	,26	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6112319000,Moldova
,005875_50_70,3468336980514,00587550,005875,POWERSKIN ST NEXT JAMMER,50,BLACK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",70,70	,2	,42	,28	,28	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6112319000,Moldova
,005875_50_75,3468336980521,00587550,005875,POWERSKIN ST NEXT JAMMER,50,BLACK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",75,75	,3	,44	,30	,30	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6112319000,Moldova
,005875_50_80,3468336980538,00587550,005875,POWERSKIN ST NEXT JAMMER,50,BLACK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",80,80	,4	,46	,32	,32	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6112319000,Moldova
,005875_50_85,3468336980545,00587550,005875,POWERSKIN ST NEXT JAMMER,50,BLACK,Global,N,N,Y,Y,Swimwear,Jammer,Pool,Racing,Man,,"65% Polyamide, 35% Elastane",,65% RECYCLED POLYAMIDE,,Knitted,ST," 55, 60, 65, 70, 75, 80, 85",85,85	,5	,48	,34	,34	,85,141,56,7,16.7,13,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer,215534,11222,14.40,6112319000,Moldova
