,ARENA TEAMLINE 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SKU,EAN,Article,Style,Style Description,Colorway,Colorway Description,Collection Type,Teamline,Teamline Colorway,Carry Over Style,Carry Over Colorway,Segment,Product Type,Usage Environment,Usage Purpose,Consumer Target,Style Composition,Product Sustainability,Item,Lining,Back,Material Subtype,Product Line,Backbone levels,Sizes Overview,Size,FRA size,GER size,ITA size,UK size,USA size,Packaging Sustainability,Net Weight,Gross Weight,InnerBox Pcs,Packaging Weight,Packaging Depth,Packaging Height,Packaging Width,Taric,Fedas,Fedas Colorway,Fedas Size Range,Made-In
,001227_710_M,3468337115557,001227710,001227,W LORELLA TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Shorts,,,Woman,"89% Polyester, 11% Elastane",,Shorts,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Shorts,"XS, S, M, L, XL, XXL",M,M	,M	,M	,M	,M	,,100,111,0,11,3,32,22,6104630000,278512,21182,14.05,China
,001227_710_S,3468337116660,001227710,001227,W LORELLA TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Shorts,,,Woman,"89% Polyester, 11% Elastane",,Shorts,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Shorts,"XS, S, M, L, XL, XXL",S,S	,S	,S	,S	,S	,,100,111,0,11,3,32,22,6104630000,278512,21182,14.05,China
,001227_710_XL,3468337115298,001227710,001227,W LORELLA TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Shorts,,,Woman,"89% Polyester, 11% Elastane",,Shorts,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Shorts,"XS, S, M, L, XL, XXL",XL,XL	,XL	,XL	,XL	,XL	,,100,111,0,11,3,32,22,6104630000,278512,21182,14.05,China
,001227_710_XS,3468337116592,001227710,001227,W LORELLA TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Shorts,,,Woman,"89% Polyester, 11% Elastane",,Shorts,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Shorts,"XS, S, M, L, XL, XXL",XS,XS	,XS	,XS	,XS	,XS	,,100,111,0,11,3,32,22,6104630000,278512,21182,14.05,China
,001227_710_XXL,3468337115373,001227710,001227,W LORELLA TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Shorts,,,Woman,"89% Polyester, 11% Elastane",,Shorts,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Shorts,"XS, S, M, L, XL, XXL",XXL,XXL	,XXL	,XXL	,XXL	,XXL	,,100,111,0,11,3,32,22,6104630000,278512,21182,14.05,China
,001228_510_L,3468337116059,001228510,001228,W CAROLINE TEAM,510,BLACK-WHITE-BLACK,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",L,L	,L	,L	,L	,L	,,212,223,0,11,3,35,26,6104630000,275011,21222,14.05,China
,001228_510_M,3468337116325,001228510,001228,W CAROLINE TEAM,510,BLACK-WHITE-BLACK,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",M,M	,M	,M	,M	,M	,,212,223,0,11,3,35,26,6104630000,275011,21222,14.05,China
,001228_510_S,3468337115861,001228510,001228,W CAROLINE TEAM,510,BLACK-WHITE-BLACK,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",S,S	,S	,S	,S	,S	,,212,223,0,11,3,35,26,6104630000,275011,21222,14.05,China
,001228_510_XL,3468337115762,001228510,001228,W CAROLINE TEAM,510,BLACK-WHITE-BLACK,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",XL,XL	,XL	,XL	,XL	,XL	,,212,223,0,11,3,35,26,6104630000,275011,21222,14.05,China
,001228_510_XS,3468337115694,001228510,001228,W CAROLINE TEAM,510,BLACK-WHITE-BLACK,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",XS,XS	,XS	,XS	,XS	,XS	,,212,223,0,11,3,35,26,6104630000,275011,21222,14.05,China
,001228_510_XXL,3468337116509,001228510,001228,W CAROLINE TEAM,510,BLACK-WHITE-BLACK,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",XXL,XXL	,XXL	,XXL	,XXL	,XXL	,,212,223,0,11,3,35,26,6104630000,275011,21222,14.05,China
,001228_710_L,3468337115359,001228710,001228,W CAROLINE TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",L,L	,L	,L	,L	,L	,,212,223,0,11,3,35,26,6104630000,275011,21182,14.05,China
,001228_710_M,3468337115540,001228710,001228,W CAROLINE TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",M,M	,M	,M	,M	,M	,,212,223,0,11,3,35,26,6104630000,275011,21182,14.05,China
,001228_710_S,3468337116646,001228710,001228,W CAROLINE TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",S,S	,S	,S	,S	,S	,,212,223,0,11,3,35,26,6104630000,275011,21182,14.05,China
,001228_710_XL,3468337116554,001228710,001228,W CAROLINE TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",XL,XL	,XL	,XL	,XL	,XL	,,212,223,0,11,3,35,26,6104630000,275011,21182,14.05,China
,001228_710_XS,3468337116493,001228710,001228,W CAROLINE TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",XS,XS	,XS	,XS	,XS	,XS	,,212,223,0,11,3,35,26,6104630000,275011,21182,14.05,China
,001228_710_XXL,3468337115656,001228710,001228,W CAROLINE TEAM,710,NAVY-WHITE-NAVY,Global,Y,Y,Y,Y,Apparel,Tights,,,Woman,"89% Polyester, 11% Elastane",,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - WOMAN - Tights,"XS, S, M, L, XL, XXL",XXL,XXL	,XXL	,XXL	,XXL	,XXL	,,212,223,0,11,3,35,26,6104630000,275011,21182,14.05,China
,001993_410_TU,3468336100349,001993410,001993,POOL SOFT TOWEL,410,RED-WHITE,Global,Y,Y,Y,Y,Equipment,Towels,Dryland,Active,Uni Adult,100% Cotton,,Sports Towel,,,Woven,,Equipment - Dry-land Equipment - Towels - N/A - Towel,TU,TU,TU	,NS	,TU	,NS	,NS	,,540,551,0,11,3,52,42,6302600090,215991,152,99.98,Turkey
,001993_550_TU,3468336100271,001993550,001993,POOL SOFT TOWEL,550,BLACK-GREY,Global,Y,Y,Y,Y,Equipment,Towels,Dryland,Active,Uni Adult,100% Cotton,,Sports Towel,,,Woven,,Equipment - Dry-land Equipment - Towels - N/A - Towel,TU,TU,TU	,NS	,TU	,NS	,NS	,,540,551,0,11,3,52,42,6302600090,215991,222,99.98,Turkey
,001993_750_TU,3468336100301,001993750,001993,POOL SOFT TOWEL,750,NAVY-GREY,Global,Y,Y,Y,Y,Equipment,Towels,Dryland,Active,Uni Adult,100% Cotton,,Sports Towel,,,Woven,,Equipment - Dry-land Equipment - Towels - N/A - Towel,TU,TU,TU	,NS	,TU	,NS	,NS	,,540,551,0,11,3,52,42,6302600090,215991,182,99.98,Turkey
,001993_810_TU,3468336100394,001993810,001993,POOL SOFT TOWEL,810,ROYAL-WHITE,Global,Y,Y,Y,Y,Equipment,Towels,Dryland,Active,Uni Adult,100% Cotton,,Sports Towel,,,Woven,,Equipment - Dry-land Equipment - Towels - N/A - Towel,TU,TU,TU	,NS	,TU	,NS	,NS	,,540,551,0,11,3,52,42,6302600090,215991,182,99.98,Turkey
,002699_410_3XL,3468337117612,002699410,002699,M RELAX IV TEAM PANT,410,RED-WHITE-RED,Global,Y,Y,Y,Y,Apparel,Pants,,,Man,100% Polyester,,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - MAN - Pants,"XS, S, M, L, XL, XXL, 3XL",3XL,3XL	,3XL	,3XL	,3XL	,XXL	,,326,337,0,11,3,38,30,6103430000,278434,11152,14.01,China
,002699_410_L,3468337117667,002699410,002699,M RELAX IV TEAM PANT,410,RED-WHITE-RED,Global,Y,Y,Y,Y,Apparel,Pants,,,Man,100% Polyester,,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - MAN - Pants,"XS, S, M, L, XL, XXL, 3XL",L,L	,L	,L	,L	,M	,,326,337,0,11,3,38,30,6103430000,278434,11152,14.01,China
,002699_410_M,3468337119401,002699410,002699,M RELAX IV TEAM PANT,410,RED-WHITE-RED,Global,Y,Y,Y,Y,Apparel,Pants,,,Man,100% Polyester,,Long Leg,,,Knitted,,Swimwear & Sports Apparel - Sportswear - Streetwear - MAN - Pants,"XS, S, M, L, XL, XXL, 3XL",M,M	,M	,M	,M	,S	,,326,337,0,11,3,38,30,6103430000,278434,11152,14.01,China
