Sales Document,Article Number,EAN/UPC,Style code,Style Description,Color Code,Color Description,Size,Req. Segment,Delivery Open Quantity,Sales Document Type (C),Sales Document Type (D),Customer Reference,VENDOR,Created on,Doc. Date,Requested delivery date,Season,Order Window,First confirmed delivery date,Last confirmed delivery date,Effective Date,Shipping Cond. (C),Shipping Conditions,Item,Item Type (C),Item Type (D),Article Description,Size Conversion,Size sorting,Base Unit of Measure,SU,Allocation UoM,Order quantity (BU),Cumltv Confd Qty (BU),Delivered Quantity,Order Quantity (SU),Cumltv Confd Qty(SU),Delivered Quantity (SU),Delivery Open Quantity (SU),Assigned on stock,Assigned on PO,Open Item (Delivery),Goods Movement Quantity (BU),Goods Movement Completed,Invoice Quantity (BU),Invoice Completed,Material Group (C),Material Group (D),Backbone (C),Backbone (D),Backbone Lev.1 (C),Backbone Level 1 (D),Backbone Lev.2 (C),Backbone Level 2 (D),Backbone Lev.3 (C),Backbone Level 3 (D),Backbone Lev.4 (C),Backbone Level 4 (D),Backbone Lev.5 (C),Backbone Level 5 (D),Document currency,Sales Order total Net Value,Sales item Net Value,Tax Amount,Total discounts,Shipped total amount,Outstanding total amount,Unit Net Price,Unit Price List,Pice list total,Unit Manual Price (ZP01),Ship.cost,Cost,Total Manual Price (ZP01),Sales Margin,ZDH0 - Customer Discount %,ZDH0 - Customer Discount,ZDH1 - Customer Disc. finan %,ZDH1 - Customer Disc. finan,ZDH2 - Discount ship. type (%),ZDH2 - Discount ship. type,ZDH3 - Manual disocunt head (%,ZDH3 - Manual disocunt head,ZDH4 - Bonus Off Invoice (%),ZDH4 - Bonus Off Invoice,ZDH5 - Cust/Buyng Gr. Disc (%),ZDH5 - Cust/Buyng Gr. Disc,ZDH6 - Head Disc-ReplaceAll(%),ZDH6 - Head Disc-ReplaceAll,ZFH1 - Bonus finan.customer (%,ZFH1 - Bonus finan.customer,ZBH1 - Bonus econ. customer %,ZBH1 - Bonus econ. customer,ZDI0 - Manual disc. item (%),ZDI0 - Manual disc. item,ZDI1 - Manual disc. item 1 (%),ZDI1 - Manual disc. item 1,ZDI2 - Manual disc. item 2 (%),ZDI2 - Manual disc. item 2,ZDI3 - Item Disc. backbone (%),ZDI3 - Disc. item backbone,ZDI4 - Item Disc. backbone2 (%,ZDI4 - Item Disc. backbone2,ZDI5 - Threshold Item Disc. (%,ZDI5 - Threshold Item Disc.,ZDI6 - Item Disc. GammePack (%,ZDI6 - Item Disc. GammePack,ZFI1 -(M)Item PaymentBonus (%),ZFI1 - (M)Item PaymentBonus,ZBI1 - Bonus econ. manual (%),ZBI1 - Bonus econ. manual,ZEC0 - Item discount ECommerce,ZEC0 - Item discount ECommerce,ZEC1 - WEB Contribution (%),ZEC1 - WEB Contribution,ZEC2 - Fee Increase Triboo (%),ZEC2 - Fee Increase Triboo,ZMK0 - Item discount MK (%),ZMK0 - Item discount MK,Z100 - Free of charge discount,Z100 - Free of charge discount,Unit Retail Price,Retail Price total,Delivery Priority,Delivery Priority,Incoterms,IncotePmPayment method (D),Incoterms location 1,Payment Terms (C),Payment terms (D),Payment Method (C),Payment method (D),Supplier code (C),Supplier (D),Purchasing Document,First active season,Purchase order item,Last Season,Last Season Year,Leftover,SOB,Profit Center,ONLINE sales (C),ONLINE sales (D),Channel reporting (C),Channel reporting (D),Shop type / Channel (C),Shop type / Channel (D),Buying Group (C),Buying group (D),Customer reporting (C),Customer reporting (D),Partner Program (C),Partner Program (D),DTC Article (C),DTC Article (D),DTC customer (C),DTC customer (D),Marketing Line (C),MarkChaIAllnAlloBuoBuying grou,Item Classification (C),Item Classification (D),Customer Group (C),Customer Group (D),Allocation rank (C),Allocation rank (D),Textile,Grp9,Customer Group 9,Reason for Rejection,Reason for Rejection of Sales,Delivery Block (Header),Delivery Block (Document Heade,Delivery block (Item),Delivery block (Item Level),Billing Block,Billing Block in SD Document,Credit check status,Blocco consegna (testata),Incompletion Status (Header),Incompletion Status (Item),Incompletion Status (Item),Incomplete status,Doc.Cat.,SD Document Category,ZRIT - Ritenuta d'acconto (%),ZRIT - Ritenuta d'acconto,ZCH1 - Commission,ZCH1 - Commission (%),Item Net Value incl. ZRIT
1200801748,011586_505_70,3468339201173,011586,POWERSKIN VELOCE LE JAMMER,505,505-MIDNIGHT BLUE,70,PXXXX00,2,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,250,,Standard Item,POWERSKIN VELOCE LE JAMMER MIDNIGHT BLUE,,4,PC,PC,PC,2,2,0,2,2,0,2,0,2,X,0,,0,,301030253,RC/Racing/Swimsuits & Trisuits/MAN/Jammer,03.001.003.002.053,Jammer,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.002,MAN,03.001.003.002.053,Jammer,EUR,5771.98,171.62,0,152.19,0,171.62,85.81,161.9,323.8,0,,0,0,171.62,0,0,0,0,47,152.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,680,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,FW25,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,,,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,171.62
1200801748,011586_505_75,3468339201180,011586,POWERSKIN VELOCE LE JAMMER,505,505-MIDNIGHT BLUE,75,PXXXX00,1,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,260,,Standard Item,POWERSKIN VELOCE LE JAMMER MIDNIGHT BLUE,,5,PC,PC,PC,1,1,0,1,1,0,1,0,1,X,0,,0,,301030253,RC/Racing/Swimsuits & Trisuits/MAN/Jammer,03.001.003.002.053,Jammer,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.002,MAN,03.001.003.002.053,Jammer,EUR,5771.98,85.81,0,76.09,0,85.81,85.81,161.9,161.9,0,,0,0,85.81,0,0,0,0,47,76.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,340,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,FW25,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,,,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,85.81
1200801748,008678_505_70,3468337935179,008678,POWERSKIN PRIMO LE JAMMER,505,505-MIDNIGHT BLUE,70,PXXXX00,2,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,40,,Standard Item,POWERSKIN PRIMO LE JAMMER MIDNIGHT BLUE,,4,PC,PC,PC,2,2,0,2,2,0,2,0,2,X,0,,0,,301030253,RC/Racing/Swimsuits & Trisuits/MAN/Jammer,03.001.003.002.053,Jammer,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.002,MAN,03.001.003.002.053,Jammer,EUR,5771.98,199.4,0,176.81,0,199.4,99.7,188.1,376.2,0,,0,0,199.4,0,0,0,0,47,176.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,790,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,,,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,199.4
1200801748,008678_505_55,3468337935148,008678,POWERSKIN PRIMO LE JAMMER,505,505-MIDNIGHT BLUE,55,PXXXX00,2,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,10,,Standard Item,POWERSKIN PRIMO LE JAMMER MIDNIGHT BLUE,,1,PC,PC,PC,2,2,0,2,2,0,2,0,2,X,0,,0,,301030253,RC/Racing/Swimsuits & Trisuits/MAN/Jammer,03.001.003.002.053,Jammer,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.002,MAN,03.001.003.002.053,Jammer,EUR,5771.98,199.4,0,176.81,0,199.4,99.7,188.1,376.2,0,,0,0,199.4,0,0,0,0,47,176.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,790,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,,,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,199.4
1200801748,008678_505_60,3468337935155,008678,POWERSKIN PRIMO LE JAMMER,505,505-MIDNIGHT BLUE,60,PXXXX00,4,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,20,,Standard Item,POWERSKIN PRIMO LE JAMMER MIDNIGHT BLUE,,2,PC,PC,PC,4,4,0,4,4,0,4,0,4,X,0,,0,,301030253,RC/Racing/Swimsuits & Trisuits/MAN/Jammer,03.001.003.002.053,Jammer,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.002,MAN,03.001.003.002.053,Jammer,EUR,5771.98,398.76,0,353.63,0,398.76,99.69,188.1,752.4,0,,0,0,398.76,0,0,0,0,47,353.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,1580,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,,,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,398.76
1200801748,008678_505_65,3468337935162,008678,POWERSKIN PRIMO LE JAMMER,505,505-MIDNIGHT BLUE,65,PXXXX00,4,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,30,,Standard Item,POWERSKIN PRIMO LE JAMMER MIDNIGHT BLUE,,3,PC,PC,PC,4,4,0,4,4,0,4,0,4,X,0,,0,,301030253,RC/Racing/Swimsuits & Trisuits/MAN/Jammer,03.001.003.002.053,Jammer,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.002,MAN,03.001.003.002.053,Jammer,EUR,5771.98,398.76,0,353.63,0,398.76,99.69,188.1,752.4,0,,0,0,398.76,0,0,0,0,47,353.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,1580,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,,,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,398.76
1200801748,008678_505_75,3468337935186,008678,POWERSKIN PRIMO LE JAMMER,505,505-MIDNIGHT BLUE,75,PXXXX00,1,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,50,,Standard Item,POWERSKIN PRIMO LE JAMMER MIDNIGHT BLUE,,5,PC,PC,PC,1,1,0,1,1,0,1,0,1,X,0,,0,,301030253,RC/Racing/Swimsuits & Trisuits/MAN/Jammer,03.001.003.002.053,Jammer,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.002,MAN,03.001.003.002.053,Jammer,EUR,5771.98,99.69,0,88.41,0,99.69,99.69,188.1,188.1,0,,0,0,99.69,0,0,0,0,47,88.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,395,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,,,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,99.69
1200801748,008680_505_30,3468337935490,008680,POWERSKIN PRIMO LE SL OB,505,505-MIDNIGHT BLUE,30,PXXXX00,1,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,60,,Standard Item,POWERSKIN PRIMO LE SL OB MIDNIGHT BLUE 3,,7,PC,PC,PC,1,1,0,1,1,0,1,0,1,X,0,,0,,301030154,RC/Racing/Swimsuits & Trisuits/WOMAN/Full body,03.001.003.001.054,Full body,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.001,WOMAN,03.001.003.001.054,Full body,EUR,5771.98,150.16,0,133.16999999999999,0,150.16,150.16,283.33,283.33,0,,0,0,150.16,0,0,0,0,47,133.16999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID17,Short Leg,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,150.16
1200801748,008680_505_30LT,3468337935506,008680,POWERSKIN PRIMO LE SL OB,505,505-MIDNIGHT BLUE,30LT,PXXXX00,1,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,70,,Standard Item,POWERSKIN PRIMO LE SL OB MIDNIGHT BLUE 3,,8,PC,PC,PC,1,1,0,1,1,0,1,0,1,X,0,,0,,301030154,RC/Racing/Swimsuits & Trisuits/WOMAN/Full body,03.001.003.001.054,Full body,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.001,WOMAN,03.001.003.001.054,Full body,EUR,5771.98,150.16,0,133.16999999999999,0,150.16,150.16,283.33,283.33,0,,0,0,150.16,0,0,0,0,47,133.16999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID17,Short Leg,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,150.16
1200801748,008680_505_32,3468337935513,008680,POWERSKIN PRIMO LE SL OB,505,505-MIDNIGHT BLUE,32,PXXXX00,1,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,80,,Standard Item,POWERSKIN PRIMO LE SL OB MIDNIGHT BLUE 3,,9,PC,PC,PC,1,1,0,1,1,0,1,0,1,X,0,,0,,301030154,RC/Racing/Swimsuits & Trisuits/WOMAN/Full body,03.001.003.001.054,Full body,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.001,WOMAN,03.001.003.001.054,Full body,EUR,5771.98,150.16,0,133.16999999999999,0,150.16,150.16,283.33,283.33,0,,0,0,150.16,0,0,0,0,47,133.16999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID17,Short Leg,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,150.16
1200801748,008680_505_34,3468337935537,008680,POWERSKIN PRIMO LE SL OB,505,505-MIDNIGHT BLUE,34,PXXXX00,1,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,100,,Standard Item,POWERSKIN PRIMO LE SL OB MIDNIGHT BLUE 3,,11,PC,PC,PC,1,1,0,1,1,0,1,0,1,X,0,,0,,301030154,RC/Racing/Swimsuits & Trisuits/WOMAN/Full body,03.001.003.001.054,Full body,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.001,WOMAN,03.001.003.001.054,Full body,EUR,5771.98,150.16,0,133.16999999999999,0,150.16,150.16,283.33,283.33,0,,0,0,150.16,0,0,0,0,47,133.16999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID17,Short Leg,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,150.16
1200801748,008680_505_32LT,3468337935520,008680,POWERSKIN PRIMO LE SL OB,505,505-MIDNIGHT BLUE,32LT,PXXXX00,1,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,90,,Standard Item,POWERSKIN PRIMO LE SL OB MIDNIGHT BLUE 3,,10,PC,PC,PC,1,1,0,1,1,0,1,0,1,X,0,,0,,301030154,RC/Racing/Swimsuits & Trisuits/WOMAN/Full body,03.001.003.001.054,Full body,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.001,WOMAN,03.001.003.001.054,Full body,EUR,5771.98,150.16,0,133.16999999999999,0,150.16,150.16,283.33,283.33,0,,0,0,150.16,0,0,0,0,47,133.16999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID17,Short Leg,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,150.16
1200801748,008680_505_34LT,3468337935544,008680,POWERSKIN PRIMO LE SL OB,505,505-MIDNIGHT BLUE,34LT,PXXXX00,1,ZA01,Pre order,Midnight Chrome,,46133,46109,46262,FW26,W5,46262,46262,197,,(MTS) da picking,110,,Standard Item,POWERSKIN PRIMO LE SL OB MIDNIGHT BLUE 3,,12,PC,PC,PC,1,1,0,1,1,0,1,0,1,X,0,,0,,301030154,RC/Racing/Swimsuits & Trisuits/WOMAN/Full body,03.001.003.001.054,Full body,03,Racing,03.001,Race gear & wetsuits,03.001.003,Swimsuits & Trisuits,03.001.003.001,WOMAN,03.001.003.001.054,Full body,EUR,5771.98,150.16,0,133.16999999999999,0,150.16,150.16,283.33,283.33,0,,0,0,150.16,0,0,0,0,47,133.16999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,0,,FCA,Free Carrier,TOLENTINO (Italy),0010,Immediate,L,Bank Transfer Customer,,,,SS24,0,FW26,2026,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID17,Short Leg,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,150.16
1200665609,011938_100_36-37,3468337923800,011938,POWERFIN PRO II FLEX,100,100-MIDNIGHT_BLUE,36-37,PXXIL00,9,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,10,,Standard Item,POWERFIN PRO II FLEX MIDNIGHT_BLUE 36-37,,9,PC,PC,PC,9,9,0,9,9,0,9,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,161.19,0,181.74,0,161.19,17.91,38.1,342.9,0,,0,0,161.19,0,0,0,0,53,181.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,720,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,10,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,161.19
1200665609,011938_100_38-39,3468337923817,011938,POWERFIN PRO II FLEX,100,100-MIDNIGHT_BLUE,38-39,PXXIL00,18,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,20,,Standard Item,POWERFIN PRO II FLEX MIDNIGHT_BLUE 38-39,,10,PC,PC,PC,18,18,0,18,18,0,18,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,322.38,0,363.47,0,322.38,17.91,38.1,685.8,0,,0,0,322.38,0,0,0,0,53,363.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1440,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,20,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,322.38
1200665609,011938_100_40-41,3468337923824,011938,POWERFIN PRO II FLEX,100,100-MIDNIGHT_BLUE,40-41,PXXIL00,27,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,30,,Standard Item,POWERFIN PRO II FLEX MIDNIGHT_BLUE 40-41,,11,PC,PC,PC,27,27,0,27,27,0,27,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,483.57,0,545.21,0,483.57,17.91,38.1,1028.7,0,,0,0,483.57,0,0,0,0,53,545.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2160,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,30,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,483.57
1200665609,011938_100_42-43,3468337923831,011938,POWERFIN PRO II FLEX,100,100-MIDNIGHT_BLUE,42-43,PXXIL00,27,ZA01,Pre order,OOW2,"QINGDAO HUILU SILICONE, CO. LTD",46050,46050,46136,FW26,W2,46142,46142,875,,(MTO) Direct,40,,Standard Item,POWERFIN PRO II FLEX MIDNIGHT_BLUE 42-43,,12,PC,PC,PC,27,27,0,27,27,0,27,0,0,X,0,,0,,202010147,EQ/Water Equipment/Training gear/NA/Fins,02.002.001.001.047,Fins,02,Equipment,02.002,Water Equipment,02.002.001,Training gear,02.002.001.001,N/A,02.002.001.001.047,Fins,EUR,5964.03,483.57,0,545.21,0,483.57,17.91,38.1,1028.7,0,,0,0,483.57,0,0,0,0,53,545.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2160,0,,FOB,Free on Board,QINGDAO (China),0010,Immediate,L,Bank Transfer Customer,15747,"QINGDAO HUILU SILICONE, CO. LTD",5200004410,FW26,40,SS27,2027,N,FW26,341,MIX,Mixed,C06,Distributors,S11,Distributors/Officia,G3,Independent,D22,DD - Israel,,,,,DTC,DTC customer,,,ID43,Fins,18142,Sport and More LTD,100,,N,CUS,Customer Service,,,Z5,Check Prepayment,,,,,,C,Completely processed,C,Completely processed,,C,Order,0,0,0,0,483.57
