,AQUA GLEAM Limited Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master Data - Distributors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SKU,Article,EAN,Style,Style Description,Colorway,Colorway Description,Collection Type,Teamline,Teamline Colorway,Carry Over Style,Carry Over Colorway,Segment,Product Type,Usage Environment,Usage Purpose,Consumer Target,Style Composition,Product Sustainability,Item,Lining,Back,Material Subtype,Product Line,Backbone description,Sizes Overview,Size,FRA size,GER size,ITA size,UK size,USA size,Packaging Sustainability,Net Weight,Gross Weight,InnerBox Pcs,Packaging Weight,Packaging Depth,Packaging Height,Packaging Width,Taric,Fedas,Fedas Colorway,Fedas Size Range,Made-In,AINT EUR SWP,AINT EUR RSP
,006344_509_65,006344509,3468339205041,006344,POWERSKIN CARBON AIR2 LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 34% Elastane, 1% Carbon Fiber",,,,,Woven,Carbon Air 2,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",65,65,1,40,26,26,100% Recycled Paper,75,264,0,189,6.5,17.5,12.5,6211110000,215534,11242,14.40,Slovakia,128.57142999999999,270
,006344_509_70,006344509,3468339205058,006344,POWERSKIN CARBON AIR2 LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 34% Elastane, 1% Carbon Fiber",,,,,Woven,Carbon Air 2,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",70,70,2,42,28,28,100% Recycled Paper,75,264,0,189,6.5,17.5,12.5,6211110000,215534,11242,14.40,Slovakia,128.57142999999999,270
,006344_509_75,006344509,3468339205065,006344,POWERSKIN CARBON AIR2 LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 34% Elastane, 1% Carbon Fiber",,,,,Woven,Carbon Air 2,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",75,75,3,44,30,30,100% Recycled Paper,75,264,0,189,6.5,17.5,12.5,6211110000,215534,11242,14.40,Slovakia,128.57142999999999,270
,006344_509_80,006344509,3468339205072,006344,POWERSKIN CARBON AIR2 LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 34% Elastane, 1% Carbon Fiber",,,,,Woven,Carbon Air 2,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",80,80,4,46,32,32,100% Recycled Paper,75,264,0,189,6.5,17.5,12.5,6211110000,215534,11242,14.40,Slovakia,128.57142999999999,270
,006344_509_85,006344509,3468339205089,006344,POWERSKIN CARBON AIR2 LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 34% Elastane, 1% Carbon Fiber",,,,,Woven,Carbon Air 2,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",85,85,5,48,34,34,100% Recycled Paper,75,264,0,189,6.5,17.5,12.5,6211110000,215534,11242,14.40,Slovakia,128.57142999999999,270
,006349_508_28,006349508,3468337935940,006349,POWERSKIN ST NEXT LE OB,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",28,28	,26	,32	,22	,22	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_508_30,006349508,3468337935957,006349,POWERSKIN ST NEXT LE OB,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",30,30	,28	,34	,24	,24	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_508_32,006349508,3468337935964,006349,POWERSKIN ST NEXT LE OB,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",32,32	,30	,36	,26	,26	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_508_34,006349508,3468337935971,006349,POWERSKIN ST NEXT LE OB,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",34,34	,32	,38	,28	,28	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_508_36,006349508,3468337935988,006349,POWERSKIN ST NEXT LE OB,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",36,36	,34	,40	,30	,30	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_508_38,006349508,3468337935995,006349,POWERSKIN ST NEXT LE OB,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",38,38	,36	,42	,32	,32	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_508_40,006349508,3468337936008,006349,POWERSKIN ST NEXT LE OB,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",40,40	,38	,44	,34	,34	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_509_28,006349509,3468337936015,006349,POWERSKIN ST NEXT LE OB,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",28,28	,26	,32	,22	,22	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_509_30,006349509,3468337936022,006349,POWERSKIN ST NEXT LE OB,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",30,30	,28	,34	,24	,24	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_509_32,006349509,3468337936039,006349,POWERSKIN ST NEXT LE OB,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",32,32	,30	,36	,26	,26	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_509_34,006349509,3468337936046,006349,POWERSKIN ST NEXT LE OB,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",34,34	,32	,38	,28	,28	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_509_36,006349509,3468337936053,006349,POWERSKIN ST NEXT LE OB,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",36,36	,34	,40	,30	,30	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_509_38,006349509,3468337936060,006349,POWERSKIN ST NEXT LE OB,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",38,38	,36	,42	,32	,32	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006349_509_40,006349509,3468337936077,006349,POWERSKIN ST NEXT LE OB,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Woman,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - WOMAN - Full body," 28, 30, 32, 34, 36, 38, 40",40,40	,38	,44	,34	,34	,,115,170,0,55,7,16.7,13,6112419000,215695,21242,14.15,Albania,66.666669999999996,140
,006350_508_10-11,006350508,3468337936084,006350,POWERSKIN ST NEXT LE OB JR,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Girl,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - GIRL - Full body," 6-7, 8-9, 10-11, 12-13",10-11,10-11	,140	,10-11	,26	,26	,,85,140,0,55,7,16.7,13,6112419000,215696,22242,15.42,Albania,52.380949999999999,110
,006350_508_12-13,006350508,3468337936091,006350,POWERSKIN ST NEXT LE OB JR,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Girl,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - GIRL - Full body," 6-7, 8-9, 10-11, 12-13",12-13,12-13	,152	,12-13	,28	,28	,,85,140,0,55,7,16.7,13,6112419000,215696,22242,15.42,Albania,52.380949999999999,110
,006350_508_6-7,006350508,3468337936107,006350,POWERSKIN ST NEXT LE OB JR,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Girl,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - GIRL - Full body," 6-7, 8-9, 10-11, 12-13",6-7,6-7	,116	,6-7	,22	,22	,,85,140,0,55,7,16.7,13,6112419000,215696,22242,15.42,Albania,52.380949999999999,110
,006350_508_8-9,006350508,3468337936114,006350,POWERSKIN ST NEXT LE OB JR,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Girl,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - GIRL - Full body," 6-7, 8-9, 10-11, 12-13",8-9,8-9	,128	,8-9	,24	,24	,,85,140,0,55,7,16.7,13,6112419000,215696,22242,15.42,Albania,52.380949999999999,110
,006350_509_10-11,006350509,3468337936121,006350,POWERSKIN ST NEXT LE OB JR,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Girl,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - GIRL - Full body," 6-7, 8-9, 10-11, 12-13",10-11,10-11	,140	,10-11	,26	,26	,,85,140,0,55,7,16.7,13,6112419000,215696,22242,15.42,Albania,52.380949999999999,110
,006350_509_12-13,006350509,3468337936138,006350,POWERSKIN ST NEXT LE OB JR,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Girl,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - GIRL - Full body," 6-7, 8-9, 10-11, 12-13",12-13,12-13	,152	,12-13	,28	,28	,,85,140,0,55,7,16.7,13,6112419000,215696,22242,15.42,Albania,52.380949999999999,110
,006350_509_6-7,006350509,3468337936145,006350,POWERSKIN ST NEXT LE OB JR,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Girl,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - GIRL - Full body," 6-7, 8-9, 10-11, 12-13",6-7,6-7	,116	,6-7	,22	,22	,,85,140,0,55,7,16.7,13,6112419000,215696,22242,15.42,Albania,52.380949999999999,110
,006350_509_8-9,006350509,3468337936152,006350,POWERSKIN ST NEXT LE OB JR,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Full body,Pool,Racing,Girl,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,Short Leg,,Open,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - GIRL - Full body," 6-7, 8-9, 10-11, 12-13",8-9,8-9	,128	,8-9	,24	,24	,,85,140,0,55,7,16.7,13,6112419000,215696,22242,15.42,Albania,52.380949999999999,110
,006351_508_55,006351508,3468337936169,006351,POWERSKIN ST NEXT LE JAMMER,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",55,55	,00	,36	,22	,22	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_508_60,006351508,3468337936176,006351,POWERSKIN ST NEXT LE JAMMER,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",60,60	,0	,38	,24	,24	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_508_65,006351508,3468337936183,006351,POWERSKIN ST NEXT LE JAMMER,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",65,65	,1	,40	,26	,26	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_508_70,006351508,3468337936190,006351,POWERSKIN ST NEXT LE JAMMER,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",70,70	,2	,42	,28	,28	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_508_75,006351508,3468337936206,006351,POWERSKIN ST NEXT LE JAMMER,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",75,75	,3	,44	,30	,30	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_508_80,006351508,3468337936213,006351,POWERSKIN ST NEXT LE JAMMER,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",80,80	,4	,46	,32	,32	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_508_85,006351508,3468337936220,006351,POWERSKIN ST NEXT LE JAMMER,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",85,85	,5	,48	,34	,34	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_509_55,006351509,3468337936237,006351,POWERSKIN ST NEXT LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",55,55	,00	,36	,22	,22	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_509_60,006351509,3468337936244,006351,POWERSKIN ST NEXT LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",60,60	,0	,38	,24	,24	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_509_65,006351509,3468337936251,006351,POWERSKIN ST NEXT LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",65,65	,1	,40	,26	,26	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_509_70,006351509,3468337936268,006351,POWERSKIN ST NEXT LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",70,70	,2	,42	,28	,28	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_509_75,006351509,3468337936275,006351,POWERSKIN ST NEXT LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",75,75	,3	,44	,30	,30	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_509_80,006351509,3468337936282,006351,POWERSKIN ST NEXT LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",80,80	,4	,46	,32	,32	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006351_509_85,006351509,3468337936299,006351,POWERSKIN ST NEXT LE JAMMER,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Man,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - MAN - Jammer," 55, 60, 65, 70, 75, 80, 85",85,85	,5	,48	,34	,34	,,85,140,0,55,7,16.7,13,6112319000,215534,11242,14.40,Albania,45.238100000000003,95
,006352_508_10-11,006352508,3468337936305,006352,POWERSKIN ST NEXT LE JAMMER JR,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Boy,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - BOY - Jammer," 6-7, 8-9, 10-11, 12-13",10-11,10-11	,140	,10-11	,26	,26	,,65,120,0,55,7,16.7,13,6112319000,215534,12242,15.42,Albania,38.095239999999997,80
,006352_508_12-13,006352508,3468337936312,006352,POWERSKIN ST NEXT LE JAMMER JR,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Boy,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - BOY - Jammer," 6-7, 8-9, 10-11, 12-13",12-13,12-13	,152	,12-13	,28	,28	,,65,120,0,55,7,16.7,13,6112319000,215534,12242,15.42,Albania,38.095239999999997,80
,006352_508_6-7,006352508,3468337936329,006352,POWERSKIN ST NEXT LE JAMMER JR,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Boy,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - BOY - Jammer," 6-7, 8-9, 10-11, 12-13",6-7,6-7	,116	,6-7	,22	,22	,,65,120,0,55,7,16.7,13,6112319000,215534,12242,15.42,Albania,38.095239999999997,80
,006352_508_8-9,006352508,3468337936336,006352,POWERSKIN ST NEXT LE JAMMER JR,508,AQUA GLEAM,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Boy,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - BOY - Jammer," 6-7, 8-9, 10-11, 12-13",8-9,8-9	,128	,8-9	,24	,24	,,65,120,0,55,7,16.7,13,6112319000,215534,12242,15.42,Albania,38.095239999999997,80
,006352_509_10-11,006352509,3468337936343,006352,POWERSKIN ST NEXT LE JAMMER JR,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Boy,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - BOY - Jammer," 6-7, 8-9, 10-11, 12-13",10-11,10-11	,140	,10-11	,26	,26	,,65,120,0,55,7,16.7,13,6112319000,215534,12242,15.42,Albania,38.095239999999997,80
,006352_509_12-13,006352509,3468337936350,006352,POWERSKIN ST NEXT LE JAMMER JR,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Boy,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - BOY - Jammer," 6-7, 8-9, 10-11, 12-13",12-13,12-13	,152	,12-13	,28	,28	,,65,120,0,55,7,16.7,13,6112319000,215534,12242,15.42,Albania,38.095239999999997,80
,006352_509_6-7,006352509,3468337936367,006352,POWERSKIN ST NEXT LE JAMMER JR,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Boy,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - BOY - Jammer," 6-7, 8-9, 10-11, 12-13",6-7,6-7	,116	,6-7	,22	,22	,,65,120,0,55,7,16.7,13,6112319000,215534,12242,15.42,Albania,38.095239999999997,80
,006352_509_8-9,006352509,3468337936374,006352,POWERSKIN ST NEXT LE JAMMER JR,509,RED-WHITE-BLUE,Global,N,N,Y,N,Swimwear,Jammer,Pool,Racing,Boy,"65% Polyamide, 35% Elastane",65% RECYCLED POLYAMIDE,,,,Knitted,ST,Racing - Race gear & wetsuits - Swimsuits & Trisuits - BOY - Jammer," 6-7, 8-9, 10-11, 12-13",8-9,8-9	,128	,8-9	,24	,24	,,65,120,0,55,7,16.7,13,6112319000,215534,12242,15.42,Albania,38.095239999999997,80
,010232_220_TU,010232220,3468337879039,010232,ARENA ONE GO BACKPACK 45L AO,220,ARENA AQUA GLEAM,Global,N,N,Y,N,Equipment,Bags,Dryland,Active,Uni Adult,100% Polyester,,Backpack,,,Woven,Bags - ONE GO,Equipment - Dry-land Equipment - Bags - N/A - Backpack,TU,TU,TU	,NS	,TU	,NS	,NS	,,800,804,0,4,5,40,50,4202929190,115901,31242,63.98,China,38.095239999999997,80
,011639_508_28,011639508,3468337883722,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",28,28	,128JR	,32	,22	,22	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
,011639_508_30,011639508,3468337883739,011639,W ARENA WAVE SWIMSUIT CHALLENGE BACK,508,BLACK-MULTI,Global,N,N,N,N,Swimwear,One piece,Pool,Training,Woman,100% Polyester,,,Front Lining,Challenge back,Knitted,Performance,Swimwear & Sports Apparel - Swimwear - Pool - WOMAN - One piece," 28, 30, 32, 34, 36, 38, 40, 42, 44, 46",30,30	,152JR	,34	,24	,24	,,89,103,0,14,3,25,20,6112419000,215692,21242,14.15,Cambodia,29.523810000000001,62
